utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-15 01:20:01	233	3063951	23508	5.93	4.91	332	168
2026-09-15 01:31:31	234	3063438	24213	5.15	3.98	323	168
2026-09-15 01:31:31	234	3063558	24208	5.48	4.18	325	168
2026-09-15 01:31:32	234	3063747	24204	5.30	4.12	321	168
2026-09-15 01:31:32	234	3063951	24199	6.09	5.08	338	168
2026-09-15 01:43:02	235	3063438	24904	5.20	3.88	324	168
2026-09-15 01:43:02	235	3063558	24899	5.63	4.30	323	168
2026-09-15 01:43:02	235	3063747	24894	5.26	4.20	322	168
2026-09-15 01:43:03	235	3063951	24890	6.40	5.24	340	168
2026-09-15 01:54:33	236	3063438	25595	5.26	3.97	321	168
2026-09-15 01:54:33	236	3063558	25590	5.57	4.26	323	168
2026-09-15 01:54:33	236	3063747	25585	5.34	4.17	321	168
2026-09-15 01:54:33	236	3063951	25580	6.43	5.40	344	168
2026-09-15 02:06:04	237	3063438	26286	5.26	3.96	325	168
2026-09-15 02:06:04	237	3063558	26281	5.61	4.29	323	168
2026-09-15 02:06:04	237	3063747	26276	5.38	4.18	321	168
2026-09-15 02:06:04	237	3063951	26271	6.78	5.60	348	168
2026-09-15 02:17:35	238	3063438	26977	5.37	4.05	327	168
2026-09-15 02:17:35	238	3063558	26972	5.50	4.32	322	168
2026-09-15 02:17:35	238	3063747	26967	5.27	4.15	321	168
2026-09-15 02:17:35	238	3063951	26962	6.93	5.75	352	168
2026-09-15 02:29:06	239	3063438	27667	5.28	4.04	324	168
2026-09-15 02:29:06	239	3063558	27663	5.61	4.30	324	168
2026-09-15 02:29:06	239	3063747	27658	5.31	4.12	321	168
2026-09-15 02:29:06	239	3063951	27653	7.04	5.86	356	168
2026-09-15 02:54:07	241	3163278	730	5.04	3.38	374	168
2026-09-15 02:54:07	241	3163386	725	5.34	3.50	374	168
2026-09-15 02:54:07	241	3163594	721	5.29	3.63	374	168
2026-09-15 02:54:07	241	3163786	716	5.29	3.48	369	168
2026-09-15 03:06:08	242	3163278	1451	5.38	3.70	365	168
2026-09-15 03:06:08	242	3163386	1446	5.65	3.80	357	168
2026-09-15 03:06:08	242	3163594	1441	5.47	3.81	361	168
2026-09-15 03:06:08	242	3163786	1437	5.62	3.68	354	168
2026-09-15 03:17:38	243	3163278	2141	5.44	3.67	361	168
2026-09-15 03:17:39	243	3163386	2137	5.86	4.01	352	168
2026-09-15 03:17:39	243	3163594	2132	5.50	3.84	352	168
2026-09-15 03:17:39	243	3163786	2127	5.72	3.77	349	168
2026-09-15 03:29:09	244	3163278	2832	5.44	3.66	350	168
2026-09-15 03:29:09	244	3163386	2828	5.81	3.96	346	168
2026-09-15 03:29:09	244	3163594	2823	5.73	3.98	349	168
2026-09-15 03:29:10	244	3163786	2818	5.76	3.85	345	168
2026-09-15 03:41:10	245	3163278	3553	5.52	3.73	344	168
2026-09-15 03:41:10	245	3163386	3548	5.82	3.94	342	168
2026-09-15 03:41:10	245	3163594	3544	5.79	4.06	344	168
2026-09-15 03:41:10	245	3163786	3539	5.82	3.89	338	168
2026-09-15 03:52:41	246	3163278	4244	5.57	3.78	337	168
2026-09-15 03:52:41	246	3163386	4239	5.83	3.96	337	168
2026-09-15 03:52:41	246	3163594	4235	5.79	4.06	342	168
2026-09-15 03:52:41	246	3163786	4230	5.88	3.94	335	168
2026-09-15 04:04:12	247	3163278	4935	5.55	3.76	331	168
2026-09-15 04:04:12	247	3163386	4930	5.82	3.88	334	168
2026-09-15 04:04:12	247	3163594	4925	5.74	4.00	338	168
2026-09-15 04:04:12	247	3163786	4921	5.88	3.94	333	168
2026-09-15 04:15:42	248	3163278	5625	5.55	3.76	327	168
2026-09-15 04:15:43	248	3163386	5621	5.88	3.94	331	168
2026-09-15 04:15:43	248	3163594	5616	5.73	3.99	335	168
2026-09-15 04:15:43	248	3163786	5611	5.87	3.91	332	168
2026-09-15 04:27:43	249	3163278	6346	5.57	3.78	328	168
2026-09-15 04:27:43	249	3163386	6342	5.96	4.02	329	168
2026-09-15 04:27:44	249	3163594	6337	5.74	4.00	333	168
2026-09-15 04:27:44	249	3163786	6332	5.96	4.00	329	168
2026-09-15 04:39:14	250	3163278	7037	5.60	3.81	327	168
2026-09-15 04:39:14	250	3163386	7033	6.10	4.16	330	168
2026-09-15 04:39:14	250	3163594	7028	5.81	4.06	332	168
2026-09-15 04:39:15	250	3163786	7023	5.84	3.89	327	168
2026-09-15 04:50:45	251	3163278	7728	5.68	3.89	327	168
2026-09-15 04:50:45	251	3163386	7723	6.06	4.11	327	168
2026-09-15 04:50:45	251	3163594	7719	5.87	4.12	330	168
2026-09-15 04:50:45	251	3163786	7714	5.92	3.98	325	168
2026-09-15 05:02:46	252	3163278	8449	5.50	3.86	326	168
2026-09-15 05:02:46	252	3163386	8444	6.03	4.11	328	168
2026-09-15 05:02:46	252	3163594	8439	5.72	4.03	329	168
2026-09-15 05:02:46	252	3163786	8435	5.84	3.90	323	168
2026-09-15 05:14:17	253	3163278	9139	5.68	3.89	326	168
2026-09-15 05:14:17	253	3163386	9135	6.02	4.05	325	168
2026-09-15 05:14:17	253	3163594	9130	5.88	4.14	328	168
2026-09-15 05:14:17	253	3163786	9126	5.99	4.05	323	168
2026-09-15 05:25:47	254	3163278	9830	5.57	3.82	324	168
2026-09-15 05:25:48	254	3163386	9826	5.89	4.04	324	168
2026-09-15 05:25:48	254	3163594	9821	5.88	4.14	326	168
2026-09-15 05:25:48	254	3163786	9816	6.01	4.06	323	168
2026-09-15 05:37:48	255	3163278	10551	5.69	3.91	324	168
2026-09-15 05:37:48	255	3163386	10547	6.05	4.06	325	168
2026-09-15 05:37:48	255	3163594	10542	5.86	4.11	326	168
2026-09-15 05:37:49	255	3163786	10537	5.97	4.02	324	168
2026-09-15 05:49:19	256	3163278	11242	5.71	3.93	324	168
2026-09-15 05:49:19	256	3163386	11238	6.03	4.07	323	168
2026-09-15 05:49:19	256	3163594	11233	5.91	4.16	326	168
2026-09-15 05:49:20	256	3163786	11228	6.00	4.04	323	168
2026-09-15 06:00:50	257	3163278	11933	5.68	3.89	324	168
2026-09-15 06:00:50	257	3163386	11928	6.13	4.16	322	168
2026-09-15 06:00:50	257	3163594	11924	5.87	4.11	326	168
2026-09-15 06:00:50	257	3163786	11919	5.99	4.03	324	168
2026-09-15 06:12:21	258	3163278	12624	5.77	3.97	324	168
2026-09-15 06:12:21	258	3163386	12619	6.04	4.16	322	168
2026-09-15 06:12:21	258	3163594	12614	5.87	4.11	325	168
2026-09-15 06:12:21	258	3163786	12610	6.08	4.12	322	168
2026-09-15 06:24:22	259	3163278	13344	5.92	3.98	324	168
2026-09-15 06:24:22	259	3163386	13340	6.16	4.20	323	168
2026-09-15 06:24:22	259	3163594	13335	5.93	4.17	325	168
2026-09-15 06:24:22	259	3163786	13331	6.04	4.09	323	168
2026-09-15 06:35:52	260	3163278	14035	5.85	3.91	324	168
2026-09-15 06:35:53	260	3163386	14031	6.13	4.16	323	168
2026-09-15 06:35:53	260	3163594	14026	5.92	4.16	325	168
2026-09-15 06:35:53	260	3163786	14021	6.08	4.13	321	168
2026-09-15 06:47:23	261	3163278	14726	5.81	3.92	324	168
2026-09-15 06:47:23	261	3163386	14722	6.20	4.22	321	168
2026-09-15 06:47:24	261	3163594	14717	5.97	4.21	326	168
2026-09-15 06:47:24	261	3163786	14712	5.98	4.12	323	168
2026-09-15 06:59:24	262	3163278	15447	5.88	3.95	325	168
2026-09-15 06:59:24	262	3163386	15443	6.23	4.27	321	168
2026-09-15 06:59:24	262	3163594	15438	5.98	4.23	325	168
2026-09-15 06:59:25	262	3163786	15433	5.99	4.03	320	168
2026-09-15 07:10:55	263	3163278	16138	5.97	4.03	326	168
2026-09-15 07:10:55	263	3163386	16133	6.20	4.24	323	168
2026-09-15 07:10:55	263	3163594	16129	5.97	4.21	325	168
2026-09-15 07:10:55	263	3163786	16124	6.29	4.33	331	168
2026-09-15 07:22:26	264	3163278	16829	5.90	3.96	325	168
2026-09-15 07:22:26	264	3163386	16824	6.18	4.22	321	168
2026-09-15 07:22:26	264	3163594	16820	5.96	4.21	325	168
2026-09-15 07:22:26	264	3163786	16815	6.44	4.48	333	168
2026-09-15 07:33:27	265	3163278	17489	5.96	4.01	325	168
2026-09-15 07:33:27	265	3163386	17485	6.11	4.28	323	168
2026-09-15 07:33:27	265	3163594	17480	5.90	4.28	325	168
2026-09-15 07:33:27	265	3163786	17476	6.53	4.68	337	168
2026-09-15 07:45:28	266	3163278	18210	5.84	4.06	324	168
2026-09-15 07:45:28	266	3163386	18206	6.17	4.23	322	168
2026-09-15 07:45:28	266	3163594	18201	5.94	4.27	325	168
2026-09-15 07:45:28	266	3163786	18197	6.68	4.77	335	168
2026-09-15 07:56:58	267	3163278	18901	6.01	4.07	322	168
2026-09-15 07:56:59	267	3163386	18897	6.26	4.29	321	168
2026-09-15 07:56:59	267	3163594	18892	6.04	4.28	327	168
2026-09-15 07:56:59	267	3163786	18887	7.06	5.10	337	168
2026-09-15 08:07:59	268	3163278	19562	5.94	4.00	322	168
2026-09-15 08:07:59	268	3163386	19558	6.25	4.27	321	168
2026-09-15 08:07:59	268	3163594	19553	6.03	4.28	326	168
2026-09-15 08:08:00	268	3163786	19548	7.16	5.20	338	168
2026-09-15 08:19:30	269	3163278	20253	5.93	3.96	322	168
2026-09-15 08:19:30	269	3163386	20249	6.28	4.30	321	168
2026-09-15 08:19:30	269	3163594	20244	6.10	4.34	326	168
2026-09-15 08:19:30	269	3163786	20239	7.37	5.41	342	168
2026-09-15 08:31:01	270	3163278	20944	6.03	4.09	323	168
2026-09-15 08:31:01	270	3163386	20939	6.28	4.29	323	168
2026-09-15 08:31:01	270	3163594	20935	6.04	4.31	327	168
2026-09-15 08:31:01	270	3163786	20930	7.50	5.54	344	168
2026-09-15 08:42:32	271	3163278	21635	5.90	3.95	322	168
2026-09-15 08:42:32	271	3163386	21630	6.23	4.25	322	168
2026-09-15 08:42:32	271	3163594	21625	6.02	4.27	327	168
2026-09-15 08:42:32	271	3163786	21621	7.62	5.68	348	168
2026-09-15 08:54:03	272	3163278	22325	5.87	3.92	322	168
2026-09-15 08:54:03	272	3163386	22321	6.25	4.28	320	168
2026-09-15 08:54:03	272	3163594	22316	6.01	4.28	327	168
2026-09-15 08:54:03	272	3163786	22312	7.71	5.77	351	168
2026-09-15 09:05:03	273	3163278	22986	5.99	4.04	322	168
2026-09-15 09:05:04	273	3163386	22982	6.36	4.38	323	168
2026-09-15 09:05:04	273	3163594	22977	6.20	4.45	327	168
2026-09-15 09:05:04	273	3163786	22972	7.85	5.90	351	168
2026-09-15 09:16:34	274	3163278	23677	5.89	3.94	322	168
2026-09-15 09:16:34	274	3163386	23673	6.37	4.38	325	168
2026-09-15 09:16:35	274	3163594	23668	6.05	4.30	327	168
2026-09-15 09:16:35	274	3163786	23663	8.00	6.08	355	168
2026-09-15 09:28:05	275	3163278	24368	5.89	3.94	322	168
2026-09-15 09:28:05	275	3163386	24364	6.33	4.41	323	168
2026-09-15 09:28:06	275	3163594	24359	6.03	4.29	327	168
2026-09-15 09:28:06	275	3163786	24354	8.24	6.28	360	168
2026-09-15 09:40:06	276	3163278	25089	5.89	3.94	322	168
2026-09-15 09:40:06	276	3163386	25085	6.43	4.44	325	168
2026-09-15 09:40:06	276	3163594	25080	6.03	4.28	327	168
2026-09-15 09:40:07	276	3163786	25075	8.37	6.41	365	168
2026-09-15 09:51:37	277	3163278	25780	5.96	4.00	322	168
2026-09-15 09:51:37	277	3163386	25775	6.43	4.43	323	168
2026-09-15 09:51:37	277	3163594	25771	6.07	4.32	327	168
2026-09-15 09:51:37	277	3163786	25766	8.45	6.47	366	168
2026-09-15 10:03:08	278	3163278	26471	5.91	3.96	322	168
2026-09-15 10:03:08	278	3163386	26466	6.41	4.41	323	168
2026-09-15 10:03:08	278	3163594	26462	6.14	4.39	327	168
2026-09-15 10:03:08	278	3163786	26457	8.39	6.41	368	168
2026-09-15 10:15:09	279	3163278	27192	5.85	3.96	323	168
2026-09-15 10:15:09	279	3163386	27187	6.39	4.46	325	168
2026-09-15 10:15:09	279	3163594	27183	6.12	4.37	327	168
2026-09-15 10:15:09	279	3163786	27178	8.43	6.45	377	168
2026-09-15 10:26:40	280	3163278	27883	5.82	3.90	324	168
2026-09-15 10:26:40	280	3163386	27878	6.42	4.43	323	168
2026-09-15 10:26:40	280	3163594	27873	6.13	4.37	328	168
2026-09-15 10:26:40	280	3163786	27869	8.44	6.45	375	168
2026-09-15 10:40:41	281	3253771	736	5.10	3.45	375	168
2026-09-15 10:40:41	281	3253884	732	5.26	3.52	374	168
2026-09-15 10:40:41	281	3254084	727	5.35	3.48	373	168
2026-09-15 10:40:41	281	3254264	722	5.20	3.53	371	168
2026-09-15 10:52:41	282	3253771	1457	4.65	3.58	363	168
2026-09-15 10:52:42	282	3253884	1452	4.72	3.55	362	168
2026-09-15 10:52:42	282	3254084	1448	4.90	3.63	363	168
2026-09-15 10:52:42	282	3254264	1443	4.79	3.71	359	168
2026-09-15 11:04:12	283	3253771	2148	4.76	3.68	356	168
2026-09-15 11:04:12	283	3253884	2143	4.86	3.69	352	168
2026-09-15 11:04:12	283	3254084	2138	5.02	3.76	359	168
2026-09-15 11:04:13	283	3254264	2134	4.85	3.76	351	168
2026-09-15 11:16:13	284	3253771	2869	4.82	3.79	350	168
2026-09-15 11:16:13	284	3253884	2864	4.90	3.74	347	168
2026-09-15 11:16:13	284	3254084	2859	5.11	3.92	352	168
2026-09-15 11:16:13	284	3254264	2854	4.81	3.71	346	168
2026-09-15 11:27:44	285	3253771	3559	4.79	3.70	346	168
2026-09-15 11:27:44	285	3253884	3555	4.94	3.80	342	168
2026-09-15 11:27:44	285	3254084	3550	5.01	3.86	345	168
2026-09-15 11:27:44	285	3254264	3545	4.76	3.79	343	168
2026-09-15 11:39:15	286	3253771	4250	4.70	3.72	343	168
2026-09-15 11:39:15	286	3253884	4246	4.86	3.79	341	168
2026-09-15 11:39:15	286	3254084	4241	5.21	3.91	340	168
2026-09-15 11:39:15	286	3254264	4236	5.00	3.91	338	168
2026-09-15 11:51:15	287	3253771	4971	4.71	3.72	338	168
2026-09-15 11:51:16	287	3253884	4967	5.03	3.85	341	168
2026-09-15 11:51:16	287	3254084	4962	5.25	3.94	338	168
2026-09-15 11:51:16	287	3254264	4957	5.08	3.95	332	168
2026-09-15 12:02:46	288	3253771	5662	4.83	3.73	338	168
2026-09-15 12:02:46	288	3253884	5657	5.03	3.85	339	168
2026-09-15 12:02:47	288	3254084	5653	5.22	3.91	334	168
2026-09-15 12:02:47	288	3254264	5648	5.04	3.87	328	168
2026-09-15 12:14:47	289	3253771	6383	4.94	3.85	335	168
2026-09-15 12:14:47	289	3253884	6378	5.01	3.90	338	168
2026-09-15 12:14:47	289	3254084	6373	5.19	3.97	331	168
2026-09-15 12:14:48	289	3254264	6369	5.03	3.87	325	168
2026-09-15 12:26:18	290	3253771	7073	4.89	3.80	331	168
2026-09-15 12:26:18	290	3253884	7069	5.14	3.94	336	168
2026-09-15 12:26:18	290	3254084	7064	5.31	4.01	331	168
2026-09-15 12:26:18	290	3254264	7059	5.07	3.85	325	168
2026-09-15 12:37:49	291	3253771	7764	4.93	3.84	330	168
2026-09-15 12:37:49	291	3253884	7760	5.13	3.93	334	168
2026-09-15 12:37:49	291	3254084	7755	5.17	4.00	330	168
2026-09-15 12:37:49	291	3254264	7750	5.11	3.90	322	168
2026-09-15 12:49:50	292	3253771	8485	4.85	3.78	328	168
2026-09-15 12:49:50	292	3253884	8481	5.23	3.95	331	168
2026-09-15 12:49:50	292	3254084	8476	5.33	4.02	328	168
2026-09-15 12:49:50	292	3254264	8471	5.11	3.88	322	168
2026-09-15 13:01:20	293	3253771	9176	4.95	3.87	328	168
2026-09-15 13:01:21	293	3253884	9171	5.21	3.93	328	168
2026-09-15 13:01:21	293	3254084	9167	5.42	4.11	328	168
2026-09-15 13:01:21	293	3254264	9162	5.14	3.89	322	168
2026-09-15 13:12:51	294	3253771	9867	4.90	3.80	327	168
2026-09-15 13:12:51	294	3253884	9862	5.24	3.95	328	168
2026-09-15 13:12:52	294	3254084	9858	5.38	4.06	328	168
2026-09-15 13:12:52	294	3254264	9853	5.11	3.90	323	168
2026-09-15 13:24:52	295	3253771	10588	4.94	3.86	327	168
2026-09-15 13:24:52	295	3253884	10583	5.27	3.98	329	168
2026-09-15 13:24:52	295	3254084	10578	5.52	4.20	330	168
