201	237	0	0	214
202	266	0	0	247
203	282	0	1	251
204	239	0	0	219
205	243	0	0	208
206	238	0	0	220
207	263	0	0	244
208	281	0	0	258
209	247	0	0	231
210	238	0	0	217
211	256	0	0	240
212	285	0	0	267
213	281	0	1	262
214	235	0	0	211
215	255	0	0	232
216	260	0	0	241
217	262	0	1	243
218	268	0	0	249
219	259	0	0	238
220	284	0	0	266
221	256	0	0	223
222	234	0	0	213
223	277	0	1	240
224	248	0	0	223
225	257	0	0	221
226	265	0	0	238
227	261	0	0	239
228	234	0	0	217
229	261	0	0	234
230	278	0	0	258
231	243	0	0	227
232	256	0	0	239
233	254	0	0	236
234	242	0	0	225
235	267	0	0	251
236	267	0	0	246
237	382	0	0	364
238	276	0	0	251
239	274	0	0	257
240	225	0	1	214
241	218	0	0	208
242	249	0	0	228
243	234	0	0	215
244	285	0	0	267
245	265	0	0	219
246	227	0	0	207
247	260	0	0	242
248	268	0	0	250
249	298	0	7	273
250	277	0	1	258
251	241	0	0	224
252	220	0	0	210
253	282	0	1	264
254	261	0	0	234
255	247	0	0	229
256	263	0	0	227
257	255	0	0	226
258	272	0	0	254
259	237	0	0	219
260	242	0	0	226
261	295	0	0	277
262	239	0	0	221
263	254	0	0	226
264	257	0	0	239
265	313	0	0	269
266	226	0	0	216
267	239	0	0	216
268	265	0	0	247
269	323	0	0	307
270	270	0	0	253
271	262	0	0	248
272	216	0	0	206
273	248	0	0	225
274	308	0	0	285
275	248	0	0	226
276	272	0	0	251
277	256	0	0	237
278	257	0	0	229
279	262	0	0	235
280	255	0	0	230
281	233	0	0	214
282	269	0	0	251
283	265	0	0	247
284	236	0	0	212
285	236	0	0	215
286	268	0	0	248
287	261	0	0	237
288	282	0	0	249
289	231	0	0	213
290	243	0	0	220
291	258	0	0	240
292	275	0	0	257
293	252	0	0	233
294	243	0	0	226
295	270	0	1	251
296	246	0	0	229
297	253	0	0	236
298	268	0	4	234
299	254	0	0	235
300	228	0	0	207
301	261	0	0	243
302	267	0	1	249
303	291	0	0	267
304	233	0	0	209
305	223	0	0	210
306	248	0	0	230
307	274	0	0	246
308	254	0	5	228
309	257	0	0	233
310	257	0	0	235
311	239	0	0	221
312	252	0	0	225
313	283	0	0	266
314	258	0	0	227
315	242	0	0	224
316	262	0	0	242
317	256	0	0	235
318	246	0	0	228
319	259	0	0	228
320	271	0	0	253
321	258	0	4	218
322	227	0	0	208
323	269	0	0	246
324	480	0	0	462
325	4237	0	2	4223
326	9811	0	10	9765
327	1023	1	5	971
328	1128	0	1	1112
329	1172	0	5	1137
330	2171	0	1	2152
331	5432	0	4	5384
332	2617	852	5	1744
333	9203	61	1	9000
334	7521	0	35	7180
335	6764	4011	9	2630
336	7377	0	12	7154
337	311	93	0	208
338	263	0	0	241
339	260	0	0	244
340	340	0	0	298
341	702	0	0	511
342	363	0	0	347
343	232	0	0	221
344	254	0	0	224
345	344	0	0	306
346	418	0	0	399
347	339	0	0	294
348	257	0	0	244
349	250	0	0	235
350	333	0	1	303
351	253	0	0	225
352	235	0	1	217
353	258	0	0	243
354	268	0	0	253
355	288	0	0	269
356	294	0	0	257
357	223	0	0	213
358	240	0	0	212
359	251	0	0	209
360	271	0	0	253
361	253	0	0	227
362	253	0	0	225
363	269	0	0	248
364	267	0	0	249
365	260	0	1	239
366	243	0	0	226
367	260	0	0	220
368	238	0	0	219
369	267	0	0	239
370	277	0	0	259
371	246	0	0	228
372	251	0	0	234
373	241	0	0	217
374	288	0	0	272
375	231	0	0	213
376	268	0	0	251
377	237	0	0	220
378	286	0	0	259
379	243	0	0	210
380	249	0	0	228
381	233	0	0	215
382	268	0	0	251
383	254	0	0	237
384	248	0	0	229
385	252	0	0	227
386	245	0	0	225
387	284	0	0	254
388	263	0	0	242
389	256	0	1	233
390	240	0	0	215
391	270	0	0	252
392	281	0	0	266
393	257	0	0	232
394	238	0	0	220
395	253	0	0	237
396	252	0	0	235
397	277	0	0	254
398	249	0	0	231
399	252	0	1	233
400	248	0	0	226
401	284	0	0	260
402	280	0	0	259
403	237	0	0	214
404	238	0	0	221
405	280	0	0	259
406	249	0	0	233
407	261	0	0	233
408	254	0	0	236
409	263	0	0	245
410	255	0	0	230
411	278	0	0	242
412	267	0	0	244
413	251	0	0	234
414	270	0	0	242
415	296	0	0	275
416	225	0	0	211
417	236	0	0	218
418	263	0	0	226
419	245	0	0	229
420	278	0	0	258
421	256	0	0	227
422	255	0	0	236
423	241	0	0	221
424	284	0	0	261
425	254	0	0	225
426	265	0	0	240
427	261	0	0	239
428	242	0	0	216
429	241	0	0	225
430	281	0	0	253
431	249	0	0	230
432	267	0	0	247
433	243	0	0	223
434	291	0	0	272
435	248	0	0	230
436	289	0	0	266
437	239	0	1	221
438	274	0	0	252
439	248	0	0	221
440	260	0	0	228
441	263	0	1	244
442	251	0	0	230
443	257	0	1	240
444	250	0	0	228
445	319	0	1	291
446	221	0	0	211
447	224	0	0	211
448	268	0	0	248
449	284	0	0	264
450	284	0	0	267
451	237	0	0	221
452	227	0	1	212
453	258	0	0	239
454	282	0	1	256
455	278	0	0	261
456	239	0	0	215
457	255	0	0	233
458	245	0	0	228
459	266	0	1	242
460	274	0	0	242
461	247	0	0	230
462	252	0	0	231
463	260	0	0	242
464	256	0	1	234
465	258	0	0	236
466	247	0	0	229
467	269	0	0	251
468	255	0	0	233
469	250	0	1	230
470	282	0	0	235
471	230	0	0	212
472	285	0	0	267
473	276	0	0	258
474	242	0	0	225
475	278	0	0	260
476	267	0	0	250
477	258	0	0	236
478	250	0	0	226
479	248	0	0	230
480	267	0	0	249
481	278	0	0	261
482	292	0	0	254
483	241	0	0	218
484	231	0	0	214
485	290	0	1	267
486	262	0	0	233
487	376	0	0	347
488	230	0	0	220
489	227	0	0	211
490	294	0	0	259
491	270	0	0	250
492	232	0	0	214
493	255	0	0	238
494	261	0	0	233
495	279	0	0	261
496	256	0	0	229
497	235	0	0	217
498	273	0	0	253
499	263	0	0	247
500	288	0	1	269
501	240	0	0	222
502	238	0	0	212
503	271	0	0	253
504	291	0	0	269
505	249	0	1	229
506	238	0	0	212
507	279	0	0	252
508	446	0	0	420
509	3283	0	3	3264
510	3907	0	7	3728
511	2679	0	2	2659
512	4846	0	2	4799
513	1691	0	3	1592
514	1200	0	5	1160
515	2845	0	0	2822
516	7569	5730	6	1772
517	21522	3223	79	18152
518	14066	0	11	13839
519	4040	0	9	3948
520	1184	0	5	1159
521	310	0	0	288
522	289	0	0	272
523	230	0	1	218
524	351	0	2	321
525	660	0	0	526
526	489	0	0	449
527	215	0	0	205
528	237	0	0	220
529	408	0	0	367
530	483	0	0	387
531	248	0	0	231
532	271	0	0	245
533	228	0	0	218
534	247	0	0	227
535	266	0	1	246
536	261	0	0	246
537	243	0	0	216
538	258	0	0	232
539	298	0	0	265
540	237	0	0	216
541	231	0	0	205
542	232	0	0	217
543	280	0	0	248
544	254	0	0	235
545	256	0	0	228
546	260	0	0	241
547	271	0	0	253
548	253	0	0	219
549	274	0	0	247
550	224	0	0	206
551	262	0	1	233
552	261	0	0	220
553	272	0	0	251
554	262	0	0	236
555	247	0	0	231
556	261	0	0	217
557	260	0	0	225
558	260	0	0	225
559	237	0	0	219
560	285	0	0	259
561	260	0	0	223
562	245	0	0	219
563	269	0	0	252
564	268	0	0	223
565	236	0	0	220
566	263	0	0	231
567	234	0	0	213
568	275	0	0	256
569	257	0	0	239
570	261	0	0	244
571	256	0	0	233
572	249	0	0	229
573	255	0	0	236
574	248	0	0	230
575	264	0	0	246
