201	254	0
202	260	0
203	254	0
204	259	0
205	260	0
206	256	0
207	238	0
208	235	0
209	234	0
210	246	0
211	250	0
212	256	0
213	239	0
214	256	0
215	244	0
216	271	0
217	246	0
218	268	0
219	252	0
220	255	0
221	246	0
222	240	0
223	244	0
224	253	0
225	248	0
226	249	0
227	250	0
228	242	0
229	256	0
230	266	0
231	253	0
232	243	0
233	248	0
234	242	0
235	257	0
236	237	0
237	250	0
238	264	0
239	244	0
240	251	0
241	253	0
242	257	0
243	248	0
244	243	0
245	229	0
246	238	0
247	239	0
248	246	0
249	247	0
250	247	0
251	251	0
252	244	0
253	252	0
254	243	0
255	251	0
256	267	0
257	262	0
258	252	0
259	235	0
260	232	0
261	242	0
262	272	0
263	249	0
264	247	0
265	254	0
266	245	0
267	243	0
268	263	0
269	254	0
270	240	0
271	279	0
272	253	0
273	264	0
274	248	0
275	273	0
276	252	0
277	237	0
278	240	0
279	253	0
280	254	0
281	271	0
282	242	0
283	244	0
284	264	0
285	271	0
286	237	0
287	250	0
288	257	0
289	264	0
290	247	0
291	241	0
292	250	0
293	256	0
294	238	0
295	257	0
296	257	0
297	260	0
298	248	0
299	235	0
300	241	0
301	253	0
302	244	0
303	248	0
304	263	0
305	237	0
306	228	0
307	278	0
308	245	0
309	248	0
310	225	0
311	225	0
312	263	0
313	221	0
314	226	0
315	255	0
316	232	0
317	250	0
318	225	0
319	249	0
320	290	0
321	245	0
322	240	0
323	249	0
324	261	0
325	269	0
326	252	0
327	248	0
328	248	0
329	265	0
330	247	0
331	276	0
332	563	0
333	2880	0
334	1282	0
335	1313	0
336	1431	0
337	2496	0
338	2707	0
339	2663	0
340	6931	4265
341	3978	518
342	2834	0
343	3216	0
344	21069	17735
345	10918	10567
346	662	429
347	285	0
348	287	0
349	281	0
350	269	0
351	290	0
352	242	0
353	229	0
354	398	143
355	289	0
356	280	0
357	269	0
358	300	0
359	252	0
360	229	0
361	265	0
362	285	0
363	273	0
364	297	0
365	300	0
366	233	0
367	246	0
368	253	0
369	257	0
370	286	0
371	253	0
372	291	0
373	276	0
374	242	0
375	227	0
376	291	0
377	282	0
378	317	0
379	243	0
380	257	0
381	237	0
382	229	0
383	272	0
384	290	0
385	264	0
386	261	0
387	247	0
388	248	0
389	256	0
390	293	0
391	272	0
392	258	0
393	242	0
394	241	0
395	242	0
396	241	0
397	234	0
398	243	0
399	250	0
400	229	0
401	277	0
402	242	0
403	217	0
404	261	0
405	252	0
406	270	0
407	262	0
408	247	0
409	240	0
410	245	0
411	234	0
412	240	0
413	264	0
414	240	0
415	219	0
416	269	0
417	235	0
418	263	0
419	237	0
420	222	0
421	229	0
422	237	0
423	234	0
424	215	0
425	234	0
426	251	0
427	241	0
428	234	0
429	240	0
430	231	0
431	229	0
432	258	0
433	290	0
434	229	0
435	272	0
436	213	0
437	257	0
438	271	0
439	270	0
440	264	0
441	267	0
442	217	0
443	257	0
444	281	0
445	263	0
446	234	0
447	225	0
448	240	0
449	257	0
450	246	0
451	219	0
452	241	0
453	231	0
454	236	0
455	257	0
456	228	0
457	260	0
458	236	0
459	238	0
460	256	0
461	233	0
462	231	0
463	262	0
464	238	0
465	225	0
466	229	0
467	263	0
468	232	0
469	232	0
470	249	0
471	254	0
472	238	0
473	233	0
474	262	0
475	225	0
476	228	0
477	223	0
478	260	0
479	251	0
480	231	0
481	246	0
482	224	0
483	232	0
484	241	0
485	235	0
486	239	0
487	238	0
488	231	0
489	237	0
490	243	0
491	254	0
492	239	0
493	226	0
494	261	0
495	237	0
496	248	0
497	220	0
498	244	0
499	264	0
500	248	0
501	246	0
502	232	0
503	216	0
504	583	0
505	2534	0
506	2416	0
507	2758	0
508	2158	0
509	2853	0
510	2482	0
511	2691	0
512	13724	11802
513	7551	4669
514	4548	1745
515	4163	0
516	4790	838
517	4869	4591
518	319	88
519	277	0
520	318	0
521	300	0
522	305	0
523	319	0
524	248	0
525	243	0
526	243	0
527	270	0
528	299	0
529	285	0
530	272	0
531	236	0
532	258	0
533	270	0
534	276	0
535	246	0
536	258	0
537	281	0
538	239	0
539	235	0
540	252	0
541	257	0
542	286	0
543	291	0
544	287	0
545	279	0
546	217	0
547	258	0
548	252	0
549	297	0
550	265	0
551	234	0
552	221	0
553	258	0
554	260	0
555	290	0
556	248	0
557	235	0
558	227	0
559	290	0
560	294	0
561	296	0
562	266	0
563	243	0
564	239	0
565	257	0
566	286	0
567	277	0
568	234	0
569	252	0
570	248	0
571	274	0
572	257	0
573	251	0
574	265	0
575	239	0
576	248	0
577	277	0
578	263	0
579	231	0
580	218	0
581	228	0
582	252	0
583	280	0
584	261	0
585	219	0
586	256	0
587	249	0
588	227	0
589	224	0
590	252	0
591	260	0
592	250	0
593	232	0
594	227	0
595	252	0
596	229	0
597	268	0
598	238	0
599	262	0
600	261	0
