201	246	0	0	227
202	244	0	0	225
203	223	0	0	206
204	323	89	0	215
205	244	0	0	220
206	233	0	0	215
207	237	0	0	220
208	237	5	0	214
209	247	0	0	229
210	235	0	1	216
211	235	0	0	217
212	709	483	1	207
213	232	0	0	214
214	237	0	0	218
215	239	0	1	220
216	240	0	0	222
217	225	0	0	205
218	228	0	0	215
219	237	0	0	219
220	249	0	0	226
221	239	0	0	221
222	242	0	0	225
223	241	0	1	221
224	233	0	0	216
225	232	0	0	215
226	224	0	0	211
227	242	0	0	224
228	240	0	0	221
229	240	0	1	221
230	240	0	0	221
231	239	0	0	221
232	247	0	0	228
233	230	0	0	213
234	248	0	0	229
235	236	0	1	219
236	248	0	0	230
237	235	0	0	218
238	241	0	0	221
239	246	0	0	227
240	263	0	0	242
241	233	0	0	216
242	233	0	0	214
243	236	0	0	219
244	239	0	0	221
245	229	0	0	219
246	245	0	0	224
247	253	0	0	234
248	240	0	0	221
249	241	0	0	223
250	239	0	0	221
251	241	0	0	222
252	219	0	0	207
253	233	0	0	216
254	237	0	0	218
255	238	0	0	220
256	245	0	0	227
257	257	0	0	238
258	259	18	0	224
259	297	0	0	229
260	223	0	0	213
261	386	150	0	219
262	256	0	0	238
263	237	0	0	219
264	241	0	0	222
265	242	0	0	224
266	234	0	0	216
267	237	0	0	219
268	617	0	0	599
269	6095	0	1	6020
270	4950	0	12	4835
271	3276	0	9	3125
272	4267	2900	3	1341
273	4709	0	8	4625
274	12118	8320	9	3757
275	6548	0	8	6440
276	10049	7855	12	2074
277	9521	9127	0	208
278	250	1	0	231
279	243	0	0	221
280	242	0	0	219
281	250	0	0	231
282	270	0	0	249
283	218	0	0	202
284	238	0	0	222
285	243	0	0	225
286	244	0	0	224
287	268	0	0	244
288	236	0	0	218
289	239	0	0	221
290	245	0	0	226
291	249	0	0	230
292	236	0	0	222
293	539	306	0	218
294	244	0	0	226
295	241	0	0	223
296	243	0	0	227
297	246	0	0	229
298	255	0	0	236
299	239	0	0	221
300	240	0	1	220
301	256	0	0	237
302	233	0	0	215
303	226	0	0	214
304	239	0	0	222
305	241	0	0	223
306	221	0	0	208
307	242	0	0	224
308	238	0	0	220
309	236	0	0	218
310	231	0	0	214
311	243	0	0	225
312	248	0	0	229
313	214	0	0	203
314	238	0	0	222
315	221	0	0	211
316	240	0	1	221
317	242	0	0	224
318	271	0	0	249
319	255	0	0	232
320	273	0	1	252
321	232	0	0	215
322	231	0	0	220
323	242	0	0	225
324	235	0	1	218
325	274	35	0	219
326	246	0	0	227
327	245	0	0	226
328	254	0	0	230
329	290	0	1	256
330	237	0	0	220
331	221	0	0	208
332	239	0	0	225
333	454	208	0	227
334	260	0	0	231
335	241	0	0	222
336	246	0	0	227
337	247	0	0	230
338	239	0	0	222
339	223	0	0	213
