step,E,var
0,-16.32000000,1.56e+0
500,-17.04120177,9.61e-2
1000,-17.04690090,2.77e-2
1500,-17.04780736,1.60e-2
2000,-17.04804538,1.18e-2
2500,-17.04836856,8.76e-3
3000,-17.04843635,7.66e-3
3500,-17.04849671,6.95e-3
4000,-17.04852073,6.65e-3
