step,E,var
0,-12.12000000,1.20e-3
500,-12.12030266,1.98e-6
1000,-12.12030297,4.53e-7
1500,-12.12030296,4.33e-7
2000,-12.12030297,3.92e-7
2500,-12.12030303,1.27e-7
3000,-12.12030303,1.23e-7
3500,-12.12030303,1.00e-7
4000,-12.12030303,9.00e-8
