51	214	0
52	214	0
53	212	0
54	216	0
55	1570	1361
56	213	0
57	215	0
58	217	0
59	211	0
60	208	0
61	210	0
62	217	0
63	1599	1383
64	211	0
65	211	0
66	214	0
67	213	0
68	220	0
69	212	0
70	212	0
71	1528	1313
72	211	0
73	209	0
74	216	0
75	213	0
76	210	0
77	220	0
78	217	0
79	1549	1342
80	212	0
81	212	0
82	215	0
83	212	0
84	216	0
85	216	0
86	215	0
87	1557	1346
88	211	0
89	209	0
90	211	0
91	210	0
92	212	0
93	221	0
94	215	0
95	1602	1393
96	211	0
97	214	0
98	233	0
99	209	0
100	211	0
101	221	0
102	213	0
103	1545	1333
104	211	0
105	211	0
106	217	0
107	211	0
108	214	0
109	219	0
110	501	0
111	1238	1029
112	210	0
113	210	0
114	216	0
115	209	0
116	213	0
117	220	0
118	213	0
119	1555	1341
120	213	0
