51	257	0
52	262	0
53	254	0
54	276	0
55	248	0
56	262	0
57	245	0
58	253	0
59	254	0
60	247	0
61	252	0
62	271	0
63	268	0
64	263	0
65	767	0
66	223	0
67	217	0
68	216	0
69	258	0
70	239	0
71	232	0
72	214	0
73	243	0
74	232	0
75	239	0
76	247	0
77	275	0
78	237	0
79	250	0
80	250	0
81	257	0
82	244	0
83	247	0
84	242	0
85	260	0
86	256	0
87	253	0
88	636	0
89	214	0
90	233	0
91	208	0
92	219	0
93	232	0
94	238	0
95	224	0
96	259	0
97	270	0
98	241	0
99	245	0
100	248	0
101	255	0
102	255	0
103	261	0
104	276	0
105	263	0
106	275	0
107	254	0
108	223	0
109	239	0
110	262	0
111	239	0
112	253	0
113	247	0
114	242	0
115	249	0
116	254	0
117	260	0
118	244	0
119	244	0
120	256	0
121	253	0
122	252	0
123	247	0
124	254	0
125	275	0
126	242	0
127	258	0
128	257	0
129	265	0
130	272	0
131	243	0
132	242	0
133	259	0
134	261	0
135	259	0
136	253	0
137	572	0
138	219	0
139	223	0
140	227	0
141	212	0
142	222	0
143	235	0
144	238	0
145	271	0
146	249	0
147	258	0
148	281	0
149	249	0
150	237	0
151	257	0
152	240	0
153	246	0
154	249	0
155	244	0
156	256	0
157	240	0
158	253	0
159	272	0
160	275	0
161	470	0
162	245	0
163	246	0
164	222	0
165	219	0
166	251	0
167	252	0
168	240	0
169	233	0
170	242	0
171	265	0
172	251	0
173	249	0
174	251	0
175	255	0
176	245	0
177	268	0
178	261	0
179	254	0
180	251	0
181	260	0
182	252	0
183	235	0
184	217	0
185	561	0
186	232	0
187	215	0
188	226	0
189	219	0
190	254	0
191	244	0
192	273	0
193	239	0
194	258	0
195	268	0
196	248	0
197	242	0
198	245	0
199	257	0
200	254	0
