utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-17 12:54:35	26	3841575	30433	5.81	4.01	321	168
2026-09-17 12:54:35	26	3879404	19412	5.68	3.89	330	168
2026-09-17 12:54:35	26	3919240	7271	5.50	3.77	365	168
2026-09-17 13:15:06	27	3841361	31669	5.81	4.10	322	168
2026-09-17 13:15:06	27	3841575	31664	5.82	4.01	321	168
2026-09-17 13:15:06	27	3879404	20643	5.72	3.93	328	168
2026-09-17 13:15:06	27	3919240	8502	5.80	3.83	362	168
2026-09-17 13:35:07	28	3841361	32869	5.78	4.07	322	168
2026-09-17 13:35:07	28	3841575	32865	5.76	3.95	319	168
2026-09-17 13:35:07	28	3879404	21844	5.71	3.91	327	168
2026-09-17 13:35:07	28	3919240	9703	5.66	3.91	360	168
2026-09-17 13:55:08	29	3841361	34071	5.88	4.17	322	168
2026-09-17 13:55:08	29	3841575	34066	5.79	3.98	319	168
2026-09-17 13:55:08	29	3879404	23045	5.82	3.88	327	168
2026-09-17 13:55:08	29	3919240	10904	5.63	3.90	359	168
2026-09-17 14:15:09	30	3841575	35267	5.93	3.98	319	168
2026-09-17 14:15:09	30	3879404	24246	5.75	3.95	324	168
2026-09-17 14:15:09	30	3919240	12105	5.57	3.84	355	168
2026-09-17 14:15:09	30	3956820	22	3.71	2.19	398	168
2026-09-17 14:35:40	31	3841575	36498	5.86	4.03	322	168
2026-09-17 14:35:40	31	3879404	25476	5.70	3.92	322	168
2026-09-17 14:35:40	31	3919240	13336	5.70	3.82	346	168
2026-09-17 14:35:40	31	3956820	1253	5.09	3.32	381	168
2026-09-17 14:55:41	32	3841575	37699	5.80	3.98	321	168
2026-09-17 14:55:41	32	3879404	26677	5.70	3.91	321	168
2026-09-17 14:55:41	32	3919240	14537	5.59	3.77	339	168
2026-09-17 14:55:41	32	3956820	2454	5.43	3.54	377	168
2026-09-17 15:15:42	33	3841575	38900	5.77	3.96	319	168
2026-09-17 15:15:42	33	3879404	27878	5.67	3.88	323	168
2026-09-17 15:15:42	33	3919240	15738	5.76	3.86	332	168
2026-09-17 15:15:42	33	3956820	3655	5.51	3.62	370	168
2026-09-17 15:35:42	34	3841575	40101	5.97	4.00	319	168
2026-09-17 15:35:43	34	3879404	29079	5.74	3.95	323	168
2026-09-17 15:35:43	34	3919240	16939	5.63	3.89	332	168
2026-09-17 15:35:43	34	3956820	4856	5.42	3.68	366	168
2026-09-17 15:55:43	35	3841575	41302	5.94	4.06	320	168
2026-09-17 15:55:44	35	3879404	30280	5.90	3.99	321	168
2026-09-17 15:55:44	35	3919240	18140	5.65	3.83	330	168
2026-09-17 15:55:44	35	3956820	6057	5.46	3.71	364	168
2026-09-17 16:15:44	36	3841575	42503	5.86	4.07	321	168
2026-09-17 16:15:45	36	3879404	31481	5.83	4.05	321	168
2026-09-17 16:15:45	36	3919240	19341	5.60	3.86	326	168
2026-09-17 16:15:45	36	3956820	7258	5.43	3.71	359	168
2026-09-17 16:35:45	37	3841575	43704	5.92	4.02	319	168
2026-09-17 16:35:46	37	3879404	32682	5.80	4.01	320	168
2026-09-17 16:35:46	37	3919240	20542	5.68	3.93	323	168
2026-09-17 16:35:46	37	3956820	8459	5.49	3.74	357	168
2026-09-17 16:55:46	38	3841575	44905	5.90	3.95	319	168
2026-09-17 16:55:46	38	3879404	33883	5.94	4.02	320	168
2026-09-17 16:55:47	38	3919240	21743	5.83	3.97	321	168
2026-09-17 16:55:47	38	3956820	9660	5.67	3.69	355	168
2026-09-17 17:16:18	39	3841575	46136	5.75	3.96	321	168
2026-09-17 17:16:18	39	3879404	35114	5.81	4.01	319	168
2026-09-17 17:16:18	39	3919240	22974	5.97	3.96	324	168
2026-09-17 17:16:18	39	3956820	10891	5.76	3.84	352	168
2026-09-17 17:36:18	40	3879404	36315	5.77	3.96	321	168
2026-09-17 17:36:19	40	3919240	24175	5.76	4.03	322	168
2026-09-17 17:36:19	40	3956820	12091	5.59	3.80	353	168
2026-09-17 17:36:19	40	3995802	17	3.73	2.20	399	168
2026-09-17 17:56:19	41	3879404	37516	6.03	4.05	320	168
2026-09-17 17:56:19	41	3919240	25376	5.93	4.06	324	168
2026-09-17 17:56:20	41	3956820	13292	5.66	3.74	346	168
2026-09-17 17:56:20	41	3995802	1218	4.96	3.29	378	168
2026-09-17 18:16:50	42	3879404	38747	5.94	3.99	319	168
2026-09-17 18:16:50	42	3919240	26606	5.82	4.07	321	168
2026-09-17 18:16:51	42	3956820	14523	5.55	3.77	341	168
2026-09-17 18:16:51	42	3995802	2449	5.18	3.57	376	168
2026-09-17 18:36:51	43	3879404	39948	5.85	4.06	320	168
2026-09-17 18:36:51	43	3919240	27807	5.74	3.99	323	168
2026-09-17 18:36:51	43	3956820	15724	5.60	3.81	336	168
2026-09-17 18:36:52	43	3995802	3650	5.29	3.66	374	168
2026-09-17 18:56:52	44	3879404	41149	5.97	4.18	323	168
2026-09-17 18:56:52	44	3919240	29008	5.84	4.09	325	168
2026-09-17 18:56:53	44	3956820	16925	5.68	3.89	331	168
2026-09-17 18:56:53	44	3995802	4851	5.33	3.71	372	168
2026-09-17 19:16:53	45	3879404	42350	6.42	4.62	329	168
2026-09-17 19:16:53	45	3919240	30209	5.80	4.05	320	168
2026-09-17 19:16:53	45	3956820	18126	5.64	3.85	328	168
2026-09-17 19:16:54	45	3995802	6052	5.49	3.79	371	168
2026-09-17 19:36:54	46	3879404	43551	7.05	5.25	342	168
2026-09-17 19:36:54	46	3919240	31410	6.12	4.08	322	168
2026-09-17 19:36:54	46	3956820	19327	5.80	3.86	329	168
2026-09-17 19:36:55	46	3995802	7253	5.70	3.85	368	168
2026-09-17 19:56:55	47	3879404	44752	7.22	5.43	344	168
2026-09-17 19:56:55	47	3919240	32611	5.77	4.02	320	168
2026-09-17 19:56:55	47	3956820	20528	5.66	3.86	328	168
2026-09-17 19:56:56	47	3995802	8454	5.58	3.87	366	168
2026-09-17 20:16:56	48	3879404	45953	7.58	5.59	347	168
2026-09-17 20:16:56	48	3919240	33812	5.90	4.01	320	168
2026-09-17 20:16:57	48	3956820	21729	5.71	3.90	326	168
2026-09-17 20:16:57	48	3995802	9655	5.62	3.91	364	168
2026-09-17 20:36:27	49	3879404	47124	7.80	5.76	352	168
2026-09-17 20:36:27	49	3919240	34983	6.11	4.12	323	168
2026-09-17 20:36:27	49	3956820	22900	5.78	3.96	328	168
2026-09-17 20:36:28	49	3995802	10826	5.81	3.96	360	168
2026-09-17 20:56:58	50	3919240	36214	5.88	4.13	323	168
2026-09-17 20:56:58	50	3956820	24131	5.76	3.96	325	168
2026-09-17 20:56:58	50	3995802	12057	5.74	3.90	357	168
2026-09-17 20:56:59	50	4039539	24	3.86	2.23	394	168
2026-09-17 21:16:59	51	3919240	37415	6.02	4.13	324	168
2026-09-17 21:16:59	51	3956820	25332	5.79	3.84	325	168
2026-09-17 21:16:59	51	3995802	13258	5.90	3.91	349	168
2026-09-17 21:17:00	51	4039539	1225	5.10	3.21	377	168
2026-09-17 21:37:30	52	3919240	38646	5.86	4.11	320	168
2026-09-17 21:37:30	52	3956820	26563	5.62	3.82	323	168
2026-09-17 21:37:30	52	3995802	14489	5.59	3.90	344	168
2026-09-17 21:37:31	52	4039539	2456	5.25	3.45	377	168
2026-09-17 21:57:31	53	3919240	39847	5.84	4.13	324	168
2026-09-17 21:57:31	53	3956820	27764	5.98	3.90	322	168
2026-09-17 21:57:31	53	3995802	15690	5.52	3.83	341	168
2026-09-17 21:57:32	53	4039539	3657	5.38	3.57	373	168
2026-09-17 22:17:32	54	3919240	41048	5.95	4.11	325	168
2026-09-17 22:17:32	54	3956820	28965	5.72	3.92	323	168
2026-09-17 22:17:32	54	3995802	16891	5.69	3.98	337	168
2026-09-17 22:17:33	54	4039539	4858	5.38	3.71	372	168
2026-09-17 22:37:33	55	3919240	42249	5.86	4.11	320	168
2026-09-17 22:37:33	55	3956820	30166	6.06	3.98	323	168
2026-09-17 22:37:33	55	3995802	18092	5.90	3.98	332	168
2026-09-17 22:37:34	55	4039539	6059	5.52	3.69	366	168
2026-09-17 22:57:34	56	3919240	43450	6.14	4.11	320	168
2026-09-17 22:57:34	56	3956820	31367	5.84	3.89	326	168
2026-09-17 22:57:34	56	3995802	19293	5.89	4.04	331	168
2026-09-17 22:57:35	56	4039539	7260	5.59	3.76	363	168
2026-09-17 23:17:35	57	3919240	44651	5.78	4.03	323	168
2026-09-17 23:17:35	57	3956820	32568	5.71	3.91	322	168
2026-09-17 23:17:35	57	3995802	20494	5.57	3.86	332	168
2026-09-17 23:17:36	57	4039539	8461	5.44	3.75	361	168
2026-09-17 23:37:36	58	3919240	45852	5.82	4.06	323	168
2026-09-17 23:37:36	58	3956820	33769	5.75	3.95	322	168
2026-09-17 23:37:36	58	3995802	21695	5.64	3.94	329	168
2026-09-17 23:37:37	58	4039539	9662	5.49	3.78	361	168
2026-09-17 23:57:37	59	3919240	47053	5.82	4.07	322	168
2026-09-17 23:57:37	59	3956820	34970	5.78	3.99	321	168
2026-09-17 23:57:37	59	3995802	22896	5.67	3.97	330	168
2026-09-17 23:57:38	59	4039539	10863	5.49	3.76	359	168
2026-09-18 00:17:38	60	3956820	36171	5.81	4.00	322	168
2026-09-18 00:17:38	60	3995802	24097	5.70	3.99	326	168
2026-09-18 00:17:38	60	4039539	12064	5.57	3.84	356	168
2026-09-18 00:17:39	60	4076909	8	3.58	2.10	400	168
2026-09-18 00:38:09	61	3956820	37402	5.80	4.00	323	168
2026-09-18 00:38:09	61	3995802	25328	5.65	3.94	325	168
2026-09-18 00:38:09	61	4039539	13295	5.78	3.87	350	168
2026-09-18 00:38:09	61	4076909	1239	5.13	3.39	383	168
2026-09-18 00:58:10	62	3956820	38603	5.70	3.88	323	168
2026-09-18 00:58:10	62	3995802	26529	5.78	4.07	327	168
2026-09-18 00:58:10	62	4039539	14496	5.61	3.88	345	168
2026-09-18 00:58:10	62	4076909	2440	5.22	3.49	379	168
2026-09-18 01:18:11	63	3956820	39804	5.76	3.96	321	168
2026-09-18 01:18:11	63	3995802	27730	5.91	4.05	322	168
2026-09-18 01:18:11	63	4039539	15697	5.81	3.93	341	168
2026-09-18 01:18:11	63	4076909	3641	5.43	3.58	373	168
2026-09-18 01:38:12	64	3956820	41005	5.82	4.03	324	168
2026-09-18 01:38:12	64	3995802	28931	5.69	3.99	328	168
2026-09-18 01:38:12	64	4039539	16898	5.65	3.91	335	168
2026-09-18 01:38:12	64	4076909	4842	5.50	3.63	371	168
2026-09-18 01:58:13	65	3956820	42206	5.92	4.01	322	168
2026-09-18 01:58:13	65	3995802	30132	5.77	4.05	323	168
2026-09-18 01:58:13	65	4039539	18099	5.77	4.01	336	168
2026-09-18 01:58:13	65	4076909	6043	5.37	3.64	361	168
2026-09-18 02:18:14	66	3956820	43407	6.09	4.07	322	168
2026-09-18 02:18:14	66	3995802	31333	5.88	4.01	322	168
2026-09-18 02:18:14	66	4039539	19300	5.83	3.94	333	168
2026-09-18 02:18:14	66	4076909	7244	5.48	3.74	359	168
2026-09-18 02:38:15	67	3956820	44608	5.96	4.06	324	168
2026-09-18 02:38:15	67	3995802	32534	5.60	3.89	321	168
2026-09-18 02:38:15	67	4039539	20501	5.76	4.01	330	168
2026-09-18 02:38:15	67	4076909	8445	5.45	3.73	358	168
