utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-25 06:01:03	42	1098275	52876	4.89	3.79	337	168
2026-09-25 06:01:03	42	1098459	52874	5.12	3.98	349	168
2026-09-25 06:22:04	43	1097148	54152	4.95	3.80	373	168
2026-09-25 06:22:04	43	1097262	54150	4.93	3.78	340	168
2026-09-25 06:22:04	43	1097442	54148	5.01	3.88	336	168
2026-09-25 06:22:04	43	1097667	54145	4.93	3.79	331	168
2026-09-25 06:22:04	43	1097888	54143	4.99	3.80	333	168
2026-09-25 06:22:04	43	1098094	54140	4.76	3.77	343	168
2026-09-25 06:22:04	43	1098275	54138	4.86	3.77	337	168
2026-09-25 06:22:05	43	1098459	54135	4.98	3.86	345	168
2026-09-25 06:43:05	44	1097148	55414	4.96	3.81	372	168
2026-09-25 06:43:05	44	1097262	55412	4.90	3.76	344	168
2026-09-25 06:43:05	44	1097442	55409	4.99	3.86	333	168
2026-09-25 06:43:05	44	1097667	55407	4.95	3.81	332	168
2026-09-25 06:43:06	44	1097888	55404	4.92	3.74	332	168
2026-09-25 06:43:06	44	1098094	55402	4.77	3.74	342	168
2026-09-25 06:43:06	44	1098275	55399	4.89	3.80	335	168
2026-09-25 06:43:06	44	1098459	55396	5.06	3.92	347	168
2026-09-25 07:04:06	45	1097148	56675	4.93	3.78	376	168
2026-09-25 07:04:07	45	1097262	56673	4.97	3.81	343	168
2026-09-25 07:04:07	45	1097442	56671	4.94	3.81	335	168
2026-09-25 07:04:07	45	1097667	56668	4.94	3.78	336	168
2026-09-25 07:04:07	45	1097888	56666	4.81	3.69	331	168
2026-09-25 07:04:07	45	1098094	56663	4.72	3.68	340	168
2026-09-25 07:04:07	45	1098275	56660	4.94	3.82	333	168
2026-09-25 07:04:07	45	1098459	56658	4.94	3.81	346	168
2026-09-25 07:25:38	46	1097148	57966	4.92	3.75	373	168
2026-09-25 07:25:38	46	1097262	57965	4.97	3.81	341	168
2026-09-25 07:25:38	46	1097442	57962	5.00	3.87	337	168
2026-09-25 07:25:38	46	1097667	57960	5.03	3.89	332	168
2026-09-25 07:25:38	46	1097888	57957	4.89	3.76	333	168
2026-09-25 07:25:38	46	1098094	57955	4.83	3.80	339	168
2026-09-25 07:25:39	46	1098275	57952	4.89	3.77	334	168
2026-09-25 07:25:39	46	1098459	57949	4.99	3.86	343	168
2026-09-25 07:46:39	47	1097148	59228	4.98	3.84	378	168
2026-09-25 07:46:39	47	1097262	59226	4.95	3.79	343	168
2026-09-25 07:46:39	47	1097442	59223	4.94	3.82	334	168
2026-09-25 07:46:40	47	1097667	59221	5.02	3.87	330	168
2026-09-25 07:46:40	47	1097888	59218	4.96	3.77	333	168
2026-09-25 07:46:40	47	1098094	59216	4.88	3.85	343	168
2026-09-25 07:46:40	47	1098275	59213	4.93	3.82	333	168
2026-09-25 07:46:40	47	1098459	59211	5.03	3.92	342	168
2026-09-25 08:07:41	48	1097148	60489	5.00	3.86	376	168
2026-09-25 08:07:41	48	1097262	60487	4.96	3.80	343	168
2026-09-25 08:07:41	48	1097442	60485	5.00	3.88	334	168
2026-09-25 08:07:41	48	1097667	60482	4.99	3.83	330	168
2026-09-25 08:07:41	48	1097888	60480	4.95	3.78	334	168
2026-09-25 08:07:41	48	1098094	60477	4.90	3.86	341	168
