utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-23 20:04:26	14	679446	11064	5.37	4.29	376	168
2026-09-23 20:04:26	14	679641	11061	5.43	4.35	373	168
2026-09-23 20:17:26	15	678359	11866	5.41	4.32	418	168
2026-09-23 20:17:26	15	678489	11863	5.46	4.34	374	168
2026-09-23 20:17:27	15	678691	11860	5.45	4.34	372	168
2026-09-23 20:17:27	15	678881	11856	5.61	4.36	375	168
2026-09-23 20:17:27	15	679084	11853	5.43	4.33	376	168
2026-09-23 20:17:27	15	679268	11849	5.49	4.37	381	168
2026-09-23 20:17:27	15	679446	11846	5.48	4.26	373	168
2026-09-23 20:17:27	15	679641	11842	5.52	4.44	369	168
2026-09-23 20:30:28	16	678359	12647	5.50	4.36	417	168
2026-09-23 20:30:28	16	678489	12645	5.45	4.33	374	168
2026-09-23 20:30:28	16	678691	12641	5.40	4.32	372	168
2026-09-23 20:30:28	16	678881	12638	5.59	4.37	374	168
2026-09-23 20:30:28	16	679084	12634	5.44	4.33	373	168
2026-09-23 20:30:28	16	679268	12631	5.52	4.44	380	168
2026-09-23 20:30:29	16	679446	12627	5.47	4.37	373	168
2026-09-23 20:30:29	16	679641	12624	5.74	4.51	368	168
2026-09-23 20:43:29	17	678359	13429	5.50	4.34	416	168
2026-09-23 20:43:29	17	678489	13426	5.46	4.34	373	168
2026-09-23 20:43:30	17	678691	13423	5.39	4.31	371	168
2026-09-23 20:43:30	17	678881	13419	5.58	4.36	373	168
2026-09-23 20:43:30	17	679084	13416	5.44	4.32	373	168
2026-09-23 20:43:30	17	679268	13412	5.53	4.44	377	168
2026-09-23 20:43:30	17	679446	13409	5.43	4.33	372	168
2026-09-23 20:43:30	17	679641	13405	5.57	4.48	368	168
2026-09-23 20:57:01	18	678359	14240	5.42	4.27	413	168
2026-09-23 20:57:01	18	678489	14238	5.43	4.32	372	168
2026-09-23 20:57:01	18	678691	14234	5.37	4.29	369	168
2026-09-23 20:57:01	18	678881	14231	5.74	4.50	368	168
2026-09-23 20:57:01	18	679084	14227	5.36	4.25	372	168
2026-09-23 20:57:02	18	679268	14224	5.41	4.33	376	168
2026-09-23 20:57:02	18	679446	14220	5.41	4.32	370	168
2026-09-23 20:57:02	18	679641	14217	5.51	4.43	367	168
2026-09-23 21:10:02	19	678359	15022	5.48	4.25	412	168
2026-09-23 21:10:03	19	678489	15019	5.48	4.36	372	168
2026-09-23 21:10:03	19	678691	15016	5.47	4.36	368	168
2026-09-23 21:10:03	19	678881	15012	5.66	4.43	368	168
2026-09-23 21:10:03	19	679084	15009	5.42	4.31	370	168
2026-09-23 21:10:03	19	679268	15005	5.47	4.38	375	168
2026-09-23 21:10:03	19	679446	15002	5.38	4.28	370	168
2026-09-23 21:10:03	19	679641	14998	5.50	4.42	367	168
2026-09-23 21:23:04	20	678359	15803	5.52	4.36	411	168
2026-09-23 21:23:04	20	678489	15801	5.47	4.34	370	168
2026-09-23 21:23:04	20	678691	15797	5.55	4.42	365	168
2026-09-23 21:23:04	20	678881	15794	5.76	4.52	368	168
2026-09-23 21:23:04	20	679084	15790	5.46	4.35	370	168
2026-09-23 21:23:05	20	679268	15787	5.57	4.47	374	168
2026-09-23 21:23:05	20	679446	15783	5.41	4.33	370	168
2026-09-23 21:23:05	20	679641	15780	5.58	4.49	366	168
2026-09-23 21:36:35	21	678359	16615	5.45	4.29	406	168
2026-09-23 21:36:36	21	678489	16612	5.54	4.40	368	168
2026-09-23 21:36:36	21	678691	16609	5.65	4.52	365	168
2026-09-23 21:36:36	21	678881	16605	5.60	4.37	367	168
2026-09-23 21:36:36	21	679084	16602	5.44	4.34	370	168
2026-09-23 21:36:36	21	679268	16598	5.63	4.48	373	168
2026-09-23 21:36:36	21	679446	16595	5.41	4.31	370	168
2026-09-23 21:36:37	21	679641	16591	5.54	4.47	366	168
2026-09-23 21:49:38	22	678359	17398	5.49	4.36	406	168
2026-09-23 21:49:38	22	678489	17395	5.54	4.41	365	168
2026-09-23 21:49:38	22	678691	17391	5.66	4.54	364	168
2026-09-23 21:49:39	22	678881	17388	5.63	4.41	365	168
2026-09-23 21:49:39	22	679084	17384	5.39	4.29	368	168
2026-09-23 21:49:39	22	679268	17381	5.60	4.46	372	168
2026-09-23 21:49:39	22	679446	17377	5.49	4.40	369	168
2026-09-23 21:49:39	22	679641	17374	5.57	4.46	366	168
2026-09-23 22:02:40	23	678359	18179	5.45	4.32	405	168
2026-09-23 22:02:40	23	678489	18176	5.50	4.38	365	168
2026-09-23 22:02:40	23	678691	18173	5.57	4.44	364	168
2026-09-23 22:02:40	23	678881	18170	5.61	4.45	365	168
2026-09-23 22:02:40	23	679084	18166	5.38	4.31	370	168
2026-09-23 22:02:40	23	679268	18162	5.51	4.37	372	168
2026-09-23 22:02:41	23	679446	18159	5.48	4.41	369	168
2026-09-23 22:02:41	23	679641	18155	5.60	4.48	364	168
2026-09-23 22:15:41	24	678359	18961	5.41	4.29	404	168
2026-09-23 22:15:41	24	678489	18958	5.53	4.41	365	168
