201	137	0	0	132
202	121	0	0	113
203	102	0	0	99
204	150	0	0	145
205	155	0	0	145
206	150	0	0	146
207	141	0	0	132
208	140	0	0	133
209	145	0	0	139
210	141	0	0	133
211	128	0	0	123
212	154	0	1	146
213	133	0	0	122
214	102	0	0	97
215	154	0	0	149
216	165	0	0	160
217	140	0	0	134
218	141	0	0	136
219	130	0	0	124
220	134	0	4	124
221	148	0	0	143
222	144	0	0	139
223	130	0	0	125
224	144	0	0	139
225	136	0	0	130
226	155	0	0	148
227	125	0	0	121
228	144	0	0	141
229	141	0	0	123
230	151	0	0	146
231	118	0	0	113
232	111	0	0	108
233	167	0	0	151
234	132	0	0	128
235	148	0	0	142
236	142	0	0	137
237	145	0	0	134
238	138	0	0	133
239	127	0	0	122
240	132	0	0	125
241	145	0	0	142
242	172	0	0	166
243	141	0	0	135
244	134	0	0	129
245	117	0	0	101
246	159	0	0	152
247	150	0	0	143
248	122	0	0	117
249	127	0	0	122
250	131	0	0	127
251	137	0	0	132
252	134	0	0	129
253	127	0	1	122
254	147	0	1	141
255	128	0	0	123
256	131	0	1	126
257	141	0	0	136
258	137	0	0	131
259	149	0	0	137
260	138	0	0	126
261	121	0	0	117
262	168	0	0	160
263	125	0	0	119
264	137	0	0	133
265	168	0	0	159
266	138	0	0	130
267	127	0	0	122
268	142	0	0	137
269	138	0	0	134
270	143	0	0	138
271	146	0	0	139
272	144	0	0	139
273	125	0	0	120
274	140	0	2	129
275	150	0	0	145
276	149	0	0	131
277	155	0	2	144
278	114	0	0	109
279	128	0	0	124
280	140	0	1	135
281	131	0	0	125
282	135	0	0	129
283	152	0	0	142
284	178	0	1	161
285	145	0	0	132
286	136	0	0	130
287	159	0	3	146
288	126	0	0	121
289	108	0	0	105
290	179	0	0	167
291	143	0	0	138
292	121	0	0	116
293	152	0	0	147
294	142	0	0	129
295	149	0	0	142
296	132	0	0	126
297	140	0	0	135
298	141	0	0	136
299	147	0	0	142
300	123	0	0	112
301	118	0	0	114
302	165	0	0	159
303	157	0	0	143
304	146	0	0	135
305	141	0	0	136
306	119	0	0	113
307	110	0	0	107
308	160	0	0	148
309	166	0	1	161
310	161	0	0	154
311	130	0	0	120
312	126	0	0	122
313	127	0	0	122
314	149	0	0	143
315	133	0	0	128
316	132	0	0	127
317	151	0	0	148
318	154	0	0	143
319	144	0	0	136
320	153	0	3	142
321	142	0	0	137
322	129	0	0	124
323	131	0	0	125
324	161	0	0	154
325	138	0	0	127
326	126	0	0	123
327	164	0	1	156
328	172	0	0	167
329	119	0	0	114
330	101	0	0	97
331	163	0	0	158
332	161	0	0	155
333	131	0	0	126
334	132	0	0	121
335	143	0	0	139
336	120	0	0	114
337	134	0	0	130
338	162	0	0	157
339	155	0	0	150
340	151	0	0	146
341	138	0	0	127
342	146	0	1	140
343	144	0	0	139
344	159	0	0	154
345	139	0	0	134
346	139	0	0	134
347	143	0	0	138
348	120	0	0	115
349	108	0	0	104
350	165	0	6	149
351	141	0	0	132
352	119	0	0	116
353	145	0	0	136
354	161	0	3	153
355	125	0	0	120
356	127	0	0	122
357	126	0	0	120
358	133	0	0	128
359	134	0	0	131
360	160	0	0	155
361	137	0	0	131
362	166	0	0	162
363	145	0	0	135
364	125	0	0	118
365	136	0	0	132
366	158	0	0	150
367	137	0	0	130
368	135	0	0	128
369	149	0	0	144
370	140	0	0	135
371	133	0	0	128
372	145	0	0	138
373	143	0	0	138
374	124	0	0	119
375	153	0	0	148
376	165	0	0	148
377	143	0	0	138
378	127	0	0	122
379	134	0	0	129
380	138	0	0	133
381	134	0	5	119
382	126	0	0	122
383	129	0	0	124
384	139	0	0	136
385	127	0	0	122
386	122	0	0	118
387	147	0	0	142
388	177	0	1	172
389	118	0	0	113
390	115	0	0	111
391	149	0	0	144
392	149	0	1	136
393	161	0	0	156
394	128	0	0	116
395	138	0	0	133
396	136	0	0	131
397	129	0	0	125
398	125	0	0	121
399	164	0	0	158
400	138	0	0	134
401	114	0	0	109
402	144	0	0	141
403	142	0	0	129
404	121	0	0	117
405	166	0	0	161
406	157	0	0	152
407	150	0	1	135
408	128	0	0	124
409	124	0	0	116
410	128	0	0	123
411	140	0	0	137
412	139	0	0	135
413	151	0	0	144
414	122	0	0	115
415	145	0	0	140
416	160	0	6	146
417	140	0	0	134
418	141	0	0	136
419	125	0	0	120
420	118	0	1	113
421	178	0	0	170
422	148	0	1	143
423	131	0	0	126
424	142	0	0	136
425	146	0	0	141
426	133	0	0	127
427	157	0	0	149
428	174	0	2	167
429	145	0	0	137
430	134	0	0	129
431	136	0	0	129
432	142	0	1	131
433	138	0	1	128
434	128	0	0	125
435	161	0	0	145
436	136	0	0	130
437	139	0	0	134
438	138	0	0	133
439	150	0	0	144
440	132	0	0	129
441	121	0	0	115
442	139	0	0	131
443	119	0	0	112
444	121	0	1	117
445	144	0	0	140
446	145	0	0	139
447	146	0	0	133
448	125	0	0	122
449	147	0	0	142
450	150	0	0	145
451	130	0	0	126
452	126	0	0	122
453	149	0	0	143
454	140	0	0	135
455	141	0	0	134
456	127	0	0	122
457	113	0	0	108
458	114	0	1	109
459	183	0	0	178
460	161	0	0	156
461	130	0	2	123
462	126	0	0	123
463	142	0	0	137
464	140	0	0	135
465	143	0	0	135
466	148	0	0	138
467	155	0	0	149
468	126	0	0	120
469	106	0	0	101
470	162	0	0	157
471	153	0	0	147
472	131	0	0	126
473	129	0	0	124
474	134	0	0	129
475	150	0	0	142
476	132	0	0	120
477	114	0	0	110
478	137	0	0	132
479	129	0	0	124
480	140	0	0	134
481	136	0	0	130
482	121	0	0	116
483	131	0	0	127
484	174	0	0	168
485	152	0	1	145
486	143	0	1	134
487	135	0	0	131
488	133	0	0	124
489	117	0	0	114
490	160	0	0	146
491	143	0	0	138
492	141	0	1	135
493	140	0	0	135
494	138	0	0	133
495	145	0	0	140
496	121	0	0	114
497	133	0	0	129
498	149	0	0	143
499	136	0	1	128
500	138	0	0	128
501	129	0	0	120
502	143	0	0	139
503	124	0	0	119
